filename,MOS
30480114_MinPolqaSfbRecording_cut.wav,2.25
30198250_MinPolqaSfbRecording_cut.wav,1.75
30145669_MinPolqaSfbRecording_cut.wav,2.75
28121845_MinPolqaSfbRecording_cut.wav,4.25
30069094_MinPolqaSfbRecording_cut.wav,3.25
30439891_MinPolqaSfbRecording_cut.wav,3.5
30059859_MinPolqaSfbRecording_cut.wav,2.25
30486500_MinPolqaSfbRecording_cut.wav,3.0
28295059_MinPolqaSfbRecording_cut.wav,4.4
30248927_MinPolqaSfbRecording_cut.wav,4.0
30172089_MinPolqaSfbRecording_cut.wav,3.6
28259629_MinPolqaSfbRecording_cut.wav,3.0
30424548_MinPolqaSfbRecording_cut.wav,3.4
30201917_MinPolqaSfbRecording_cut.wav,2.2
30083891_MinPolqaSfbRecording_cut.wav,3.0
27827060_MinPolqaSfbRecording_cut.wav,4.2
30420980_MinPolqaSfbRecording_cut.wav,4.0
30150347_MinPolqaSfbRecording_cut.wav,4.2
28711460_MinPolqaSfbRecording_cut.wav,4.6
28995530_MinPolqaSfbRecording_cut.wav,4.2
30141879_MinPolqaSfbRecording_cut.wav,3.0
30090951_MinPolqaSfbRecording_cut.wav,4.4
30059576_MinPolqaSfbRecording_cut.wav,3.2
30254494_MinPolqaSfbRecording_cut.wav,3.6
30154889_MinPolqaSfbRecording_cut.wav,3.4
30137984_MinPolqaSfbRecording_cut.wav,2.8
27759220_MinPolqaSfbRecording_cut.wav,4.5
30255913_MinPolqaSfbRecording_cut.wav,3.25
30514874_MinPolqaSfbRecording_cut.wav,3.25
30193054_MinPolqaSfbRecording_cut.wav,4.25
30122118_MinPolqaSfbRecording_cut.wav,4.0
30083629_MinPolqaSfbRecording_cut.wav,1.5
28933657_MinPolqaSfbRecording_cut.wav,3.75
30082705_MinPolqaSfbRecording_cut.wav,2.75
28704065_MinPolqaSfbRecording_cut.wav,4.0
30068939_MinPolqaSfbRecording_cut.wav,3.0
27651674_MinPolqaSfbRecording_cut.wav,3.8
28027474_MinPolqaSfbRecording_cut.wav,3.4
30469959_MinPolqaSfbRecording_cut.wav,2.4
30475515_MinPolqaSfbRecording_cut.wav,3.8
30194043_MinPolqaSfbRecording_cut.wav,3.2
30084685_MinPolqaSfbRecording_cut.wav,3.8
28757758_MinPolqaSfbRecording_cut.wav,3.4
28524777_MinPolqaSfbRecording_cut.wav,4.333333333
30468704_MinPolqaSfbRecording_cut.wav,3.0
30513027_MinPolqaSfbRecording_cut.wav,3.0
30091743_MinPolqaSfbRecording_cut.wav,2.666666667
30441997_MinPolqaSfbRecording_cut.wav,4.333333333
30441711_MinPolqaSfbRecording_cut.wav,2.666666667
28915668_MinPolqaSfbRecording_cut.wav,3.333333333
30069976_MinPolqaSfbRecording_cut.wav,2.333333333
28891458_MinPolqaSfbRecording_cut.wav,3.666666667
30250683_MinPolqaSfbRecording_cut.wav,1.75
30077029_MinPolqaSfbRecording_cut.wav,2.25
30252326_MinPolqaSfbRecording_cut.wav,2.5
30414164_MinPolqaSfbRecording_cut.wav,1.25
30455027_MinPolqaSfbRecording_cut.wav,1.25
30443007_MinPolqaSfbRecording_cut.wav,2.75
30148019_MinPolqaSfbRecording_cut.wav,3.333333333
30062967_MinPolqaSfbRecording_cut.wav,3.666666667
28665340_MinPolqaSfbRecording_cut.wav,3.333333333
28462619_MinPolqaSfbRecording_cut.wav,3.666666667
30161324_MinPolqaSfbRecording_cut.wav,3.0
30132519_MinPolqaSfbRecording_cut.wav,1.0
30416900_MinPolqaSfbRecording_cut.wav,2.666666667
27980064_MinPolqaSfbRecording_cut.wav,3.666666667
28803203_MinPolqaSfbRecording_cut.wav,3.666666667
30093114_MinPolqaSfbRecording_cut.wav,3.25
28919576_MinPolqaSfbRecording_cut.wav,4.0
30460104_MinPolqaSfbRecording_cut.wav,1.75
30481133_MinPolqaSfbRecording_cut.wav,2.25
30128750_MinPolqaSfbRecording_cut.wav,4.0
30192266_MinPolqaSfbRecording_cut.wav,2.75
30103226_MinPolqaSfbRecording_cut.wav,3.0
30134228_MinPolqaSfbRecording_cut.wav,3.25
29530348_MinPolqaSfbRecording_cut.wav,3.333333333
30496422_MinPolqaSfbRecording_cut.wav,3.666666667
30127981_MinPolqaSfbRecording_cut.wav,3.333333333
28758044_MinPolqaSfbRecording_cut.wav,4.0
30249932_MinPolqaSfbRecording_cut.wav,3.666666667
30416540_MinPolqaSfbRecording_cut.wav,4.0
30161540_MinPolqaSfbRecording_cut.wav,4.666666667
30481334_MinPolqaSfbRecording_cut.wav,4.0
28112452_MinPolqaSfbRecording_cut.wav,3.75
30511686_MinPolqaSfbRecording_cut.wav,2.75
30147360_MinPolqaSfbRecording_cut.wav,2.75
30491398_MinPolqaSfbRecording_cut.wav,3.5
28166749_MinPolqaSfbRecording_cut.wav,3.25
30467486_MinPolqaSfbRecording_cut.wav,3.0
30199318_MinPolqaSfbRecording_cut.wav,3.25
30132190_MinPolqaSfbRecording_cut.wav,3.0
30408943_MinPolqaSfbRecording_cut.wav,2.75
30466062_MinPolqaSfbRecording_cut.wav,2.4
30092272_MinPolqaSfbRecording_cut.wav,3.8
29535955_MinPolqaSfbRecording_cut.wav,4.0
30186494_MinPolqaSfbRecording_cut.wav,2.8
30529104_MinPolqaSfbRecording_cut.wav,1.8
30192781_MinPolqaSfbRecording_cut.wav,3.8
30497095_MinPolqaSfbRecording_cut.wav,3.8
27842417_MinPolqaSfbRecording_cut.wav,4.8
28293248_MinPolqaSfbRecording_cut.wav,4.8
30407699_MinPolqaSfbRecording_cut.wav,1.6
30083192_MinPolqaSfbRecording_cut.wav,3.4
30483162_MinPolqaSfbRecording_cut.wav,2.8
30113652_MinPolqaSfbRecording_cut.wav,2.4
30175161_MinPolqaSfbRecording_cut.wav,3.6
30530419_MinPolqaSfbRecording_cut.wav,3.2
30437784_MinPolqaSfbRecording_cut.wav,2.6
30193924_MinPolqaSfbRecording_cut.wav,2.2
30408371_MinPolqaSfbRecording_cut.wav,1.25
30250023_MinPolqaSfbRecording_cut.wav,3.0
30181345_MinPolqaSfbRecording_cut.wav,4.0
30473200_MinPolqaSfbRecording_cut.wav,2.25
27807021_MinPolqaSfbRecording_cut.wav,4.25
30148316_MinPolqaSfbRecording_cut.wav,2.5
28801956_MinPolqaSfbRecording_cut.wav,3.25
30154620_MinPolqaSfbRecording_cut.wav,3.0
28046000_MinPolqaSfbRecording_cut.wav,4.0
30166376_MinPolqaSfbRecording_cut.wav,4.0
30472800_MinPolqaSfbRecording_cut.wav,2.666666667
30142359_MinPolqaSfbRecording_cut.wav,2.333333333
30061311_MinPolqaSfbRecording_cut.wav,4.0
27853428_MinPolqaSfbRecording_cut.wav,3.666666667
30102762_MinPolqaSfbRecording_cut.wav,2.5
30150887_MinPolqaSfbRecording_cut.wav,3.0
30528602_MinPolqaSfbRecording_cut.wav,1.75
30469592_MinPolqaSfbRecording_cut.wav,3.0
30427262_MinPolqaSfbRecording_cut.wav,2.25
30066880_MinPolqaSfbRecording_cut.wav,2.75
28250132_MinPolqaSfbRecording_cut.wav,3.25
27568359_MinPolqaSfbRecording_cut.wav,3.8
28529468_MinPolqaSfbRecording_cut.wav,3.6
30264150_MinPolqaSfbRecording_cut.wav,3.2
30137451_MinPolqaSfbRecording_cut.wav,3.2
30147119_MinPolqaSfbRecording_cut.wav,3.4
30149653_MinPolqaSfbRecording_cut.wav,2.8
30143320_MinPolqaSfbRecording_cut.wav,3.2
30174371_MinPolqaSfbRecording_cut.wav,3.2
28848451_MinPolqaSfbRecording_cut.wav,4.0
28456519_MinPolqaSfbRecording_cut.wav,4.0
27795651_MinPolqaSfbRecording_cut.wav,3.666666667
30160896_MinPolqaSfbRecording_cut.wav,2.666666667
30522573_MinPolqaSfbRecording_cut.wav,4.0
30402071_MinPolqaSfbRecording_cut.wav,3.666666667
30207184_MinPolqaSfbRecording_cut.wav,4.0
30513264_MinPolqaSfbRecording_cut.wav,3.0
30414163_MinPolqaSfbRecording_cut.wav,1.6
30520445_MinPolqaSfbRecording_cut.wav,1.4
28457759_MinPolqaSfbRecording_cut.wav,4.6
30444565_MinPolqaSfbRecording_cut.wav,2.6
30149649_MinPolqaSfbRecording_cut.wav,2.2
30183504_MinPolqaSfbRecording_cut.wav,1.0
30127684_MinPolqaSfbRecording_cut.wav,2.8
30088761_MinPolqaSfbRecording_cut.wav,2.2
30192854_MinPolqaSfbRecording_cut.wav,3.6
30513075_MinPolqaSfbRecording_cut.wav,1.0
30156583_MinPolqaSfbRecording_cut.wav,3.0
30510859_MinPolqaSfbRecording_cut.wav,3.0
30132335_MinPolqaSfbRecording_cut.wav,2.0
30258305_MinPolqaSfbRecording_cut.wav,3.75
28334420_MinPolqaSfbRecording_cut.wav,4.0
30150349_MinPolqaSfbRecording_cut.wav,1.75
28053905_MinPolqaSfbRecording_cut.wav,4.25
30189521_MinPolqaSfbRecording_cut.wav,2.75
30437766_MinPolqaSfbRecording_cut.wav,3.0
30068611_MinPolqaSfbRecording_cut.wav,2.5
30483183_MinPolqaSfbRecording_cut.wav,2.5
30159848_MinPolqaSfbRecording_cut.wav,2.25
30084007_MinPolqaSfbRecording_cut.wav,2.5
28423072_MinPolqaSfbRecording_cut.wav,4.0
30129113_MinPolqaSfbRecording_cut.wav,3.0
28007769_MinPolqaSfbRecording_cut.wav,3.4
30426286_MinPolqaSfbRecording_cut.wav,2.8
30176373_MinPolqaSfbRecording_cut.wav,2.6
30407975_MinPolqaSfbRecording_cut.wav,2.0
30066281_MinPolqaSfbRecording_cut.wav,1.8
30178645_MinPolqaSfbRecording_cut.wav,1.8
30100674_MinPolqaSfbRecording_cut.wav,3.0
30067247_MinPolqaSfbRecording_cut.wav,1.6
30432146_MinPolqaSfbRecording_cut.wav,1.8
30184248_MinPolqaSfbRecording_cut.wav,1.75
27791806_MinPolqaSfbRecording_cut.wav,3.75
30256989_MinPolqaSfbRecording_cut.wav,1.0
29014175_MinPolqaSfbRecording_cut.wav,3.0
30062158_MinPolqaSfbRecording_cut.wav,1.5
30480099_MinPolqaSfbRecording_cut.wav,1.75
30075771_MinPolqaSfbRecording_cut.wav,2.0
30431300_MinPolqaSfbRecording_cut.wav,1.0
30064029_MinPolqaSfbRecording_cut.wav,3.6
30424580_MinPolqaSfbRecording_cut.wav,2.6
28277369_MinPolqaSfbRecording_cut.wav,3.4
30058033_MinPolqaSfbRecording_cut.wav,3.4
30158085_MinPolqaSfbRecording_cut.wav,3.8
30522151_MinPolqaSfbRecording_cut.wav,3.8
30124885_MinPolqaSfbRecording_cut.wav,2.4
27764965_MinPolqaSfbRecording_cut.wav,3.4
30135631_MinPolqaSfbRecording_cut.wav,2.6
27911623_MinPolqaSfbRecording_cut.wav,4.5
30157125_MinPolqaSfbRecording_cut.wav,4.0
28241793_MinPolqaSfbRecording_cut.wav,4.0
30097412_MinPolqaSfbRecording_cut.wav,2.0
30487917_MinPolqaSfbRecording_cut.wav,4.5
30163513_MinPolqaSfbRecording_cut.wav,3.0
28892734_MinPolqaSfbRecording_cut.wav,4.5
30251526_MinPolqaSfbRecording_cut.wav,3.5
28024809_MinPolqaSfbRecording_cut.wav,4.0
30210736_MinPolqaSfbRecording_cut.wav,4.25
30148378_MinPolqaSfbRecording_cut.wav,4.0
29540267_MinPolqaSfbRecording_cut.wav,3.25
30140754_MinPolqaSfbRecording_cut.wav,4.75
30403684_MinPolqaSfbRecording_cut.wav,3.5
30520679_MinPolqaSfbRecording_cut.wav,4.5
28214106_MinPolqaSfbRecording_cut.wav,4.0
30160578_MinPolqaSfbRecording_cut.wav,2.75
30436691_MinPolqaSfbRecording_cut.wav,1.75
30162108_MinPolqaSfbRecording_cut.wav,3.5
30175112_MinPolqaSfbRecording_cut.wav,3.0
30095562_MinPolqaSfbRecording_cut.wav,3.5
30127236_MinPolqaSfbRecording_cut.wav,3.5
30522176_MinPolqaSfbRecording_cut.wav,3.0
30422336_MinPolqaSfbRecording_cut.wav,4.0
30120439_MinPolqaSfbRecording_cut.wav,3.25
29532811_MinPolqaSfbRecording_cut.wav,2.75
30087262_MinPolqaSfbRecording_cut.wav,3.25
30099815_MinPolqaSfbRecording_cut.wav,3.25
30473620_MinPolqaSfbRecording_cut.wav,3.0
30530387_MinPolqaSfbRecording_cut.wav,2.0
30254847_MinPolqaSfbRecording_cut.wav,3.5
27964534_MinPolqaSfbRecording_cut.wav,3.5
30105029_MinPolqaSfbRecording_cut.wav,3.0
30529430_MinPolqaSfbRecording_cut.wav,3.25
30470142_MinPolqaSfbRecording_cut.wav,3.0
30254175_MinPolqaSfbRecording_cut.wav,3.25
29062087_MinPolqaSfbRecording_cut.wav,4.0
28267108_MinPolqaSfbRecording_cut.wav,3.5
30091794_MinPolqaSfbRecording_cut.wav,3.75
30148131_MinPolqaSfbRecording_cut.wav,3.0
30169098_MinPolqaSfbRecording_cut.wav,3.25
30435323_MinPolqaSfbRecording_cut.wav,1.5
30200986_MinPolqaSfbRecording_cut.wav,3.25
30143293_MinPolqaSfbRecording_cut.wav,3.25
28285678_MinPolqaSfbRecording_cut.wav,4.25
28991426_MinPolqaSfbRecording_cut.wav,4.0
28920892_MinPolqaSfbRecording_cut.wav,4.0
28886195_MinPolqaSfbRecording_cut.wav,4.0
30461305_MinPolqaSfbRecording_cut.wav,2.75
30207690_MinPolqaSfbRecording_cut.wav,2.75
29529806_MinPolqaSfbRecording_cut.wav,4.25
28791345_MinPolqaSfbRecording_cut.wav,4.0
30473855_MinPolqaSfbRecording_cut.wav,3.5
30465415_MinPolqaSfbRecording_cut.wav,2.25
30406005_MinPolqaSfbRecording_cut.wav,3.4
30068219_MinPolqaSfbRecording_cut.wav,3.0
30264212_MinPolqaSfbRecording_cut.wav,3.6
30067592_MinPolqaSfbRecording_cut.wav,2.0
30410940_MinPolqaSfbRecording_cut.wav,2.8
28202338_MinPolqaSfbRecording_cut.wav,3.0
28250372_MinPolqaSfbRecording_cut.wav,4.0
30205305_MinPolqaSfbRecording_cut.wav,1.8
29530638_MinPolqaSfbRecording_cut.wav,3.2
30409578_MinPolqaSfbRecording_cut.wav,3.8
27622046_MinPolqaSfbRecording_cut.wav,4.0
30192678_MinPolqaSfbRecording_cut.wav,2.2
30471763_MinPolqaSfbRecording_cut.wav,2.8
30082788_MinPolqaSfbRecording_cut.wav,2.4
30090631_MinPolqaSfbRecording_cut.wav,1.8
28583949_MinPolqaSfbRecording_cut.wav,4.2
30512486_MinPolqaSfbRecording_cut.wav,3.0
30429539_MinPolqaSfbRecording_cut.wav,2.6
30086171_MinPolqaSfbRecording_cut.wav,4.0
30182659_MinPolqaSfbRecording_cut.wav,4.0
30512729_MinPolqaSfbRecording_cut.wav,3.5
30126801_MinPolqaSfbRecording_cut.wav,2.0
30471848_MinPolqaSfbRecording_cut.wav,3.5
30098432_MinPolqaSfbRecording_cut.wav,3.0
30258561_MinPolqaSfbRecording_cut.wav,2.5
30081370_MinPolqaSfbRecording_cut.wav,3.0
28015426_MinPolqaSfbRecording_cut.wav,4.5
30081423_MinPolqaSfbRecording_cut.wav,3.5
30264210_MinPolqaSfbRecording_cut.wav,4.0
30064218_MinPolqaSfbRecording_cut.wav,3.75
27636308_MinPolqaSfbRecording_cut.wav,4.0
28159068_MinPolqaSfbRecording_cut.wav,4.0
30204905_MinPolqaSfbRecording_cut.wav,2.25
28233000_MinPolqaSfbRecording_cut.wav,4.0
30174165_MinPolqaSfbRecording_cut.wav,4.75
28141268_MinPolqaSfbRecording_cut.wav,3.75
30164145_MinPolqaSfbRecording_cut.wav,3.75
30189086_MinPolqaSfbRecording_cut.wav,4.25
30066433_MinPolqaSfbRecording_cut.wav,4.25
30162509_MinPolqaSfbRecording_cut.wav,2.0
30252467_MinPolqaSfbRecording_cut.wav,3.5
30176408_MinPolqaSfbRecording_cut.wav,4.0
28325205_MinPolqaSfbRecording_cut.wav,3.5
30522156_MinPolqaSfbRecording_cut.wav,3.75
30410515_MinPolqaSfbRecording_cut.wav,4.25
30143762_MinPolqaSfbRecording_cut.wav,4.25
30086637_MinPolqaSfbRecording_cut.wav,2.0
30178730_MinPolqaSfbRecording_cut.wav,2.25
28700778_MinPolqaSfbRecording_cut.wav,3.25
27758898_MinPolqaSfbRecording_cut.wav,4.75
30145779_MinPolqaSfbRecording_cut.wav,2.25
30469323_MinPolqaSfbRecording_cut.wav,3.75
30261979_MinPolqaSfbRecording_cut.wav,2.25
27517557_MinPolqaSfbRecording_cut.wav,3.5
28057540_MinPolqaSfbRecording_cut.wav,3.75
30098867_MinPolqaSfbRecording_cut.wav,3.75
30463922_MinPolqaSfbRecording_cut.wav,4.0
29529654_MinPolqaSfbRecording_cut.wav,3.75
27868376_MinPolqaSfbRecording_cut.wav,4.0
28043100_MinPolqaSfbRecording_cut.wav,4.75
27890228_MinPolqaSfbRecording_cut.wav,4.25
30086173_MinPolqaSfbRecording_cut.wav,3.25
30098259_MinPolqaSfbRecording_cut.wav,3.25
30489968_MinPolqaSfbRecording_cut.wav,4.0
27893261_MinPolqaSfbRecording_cut.wav,3.666666667
30461032_MinPolqaSfbRecording_cut.wav,4.333333333
30132708_MinPolqaSfbRecording_cut.wav,4.333333333
30065697_MinPolqaSfbRecording_cut.wav,1.666666667
28121993_MinPolqaSfbRecording_cut.wav,4.0
30496445_MinPolqaSfbRecording_cut.wav,2.8
30407326_MinPolqaSfbRecording_cut.wav,2.8
30157232_MinPolqaSfbRecording_cut.wav,2.6
29001262_MinPolqaSfbRecording_cut.wav,4.8
27931548_MinPolqaSfbRecording_cut.wav,4.8
30407081_MinPolqaSfbRecording_cut.wav,2.2
30070246_MinPolqaSfbRecording_cut.wav,2.0
30080691_MinPolqaSfbRecording_cut.wav,2.2
30510611_MinPolqaSfbRecording_cut.wav,1.75
30510464_MinPolqaSfbRecording_cut.wav,2.5
27602669_MinPolqaSfbRecording_cut.wav,2.75
29541402_MinPolqaSfbRecording_cut.wav,2.75
30086913_MinPolqaSfbRecording_cut.wav,2.75
30421032_MinPolqaSfbRecording_cut.wav,2.0
28027537_MinPolqaSfbRecording_cut.wav,3.5
30174503_MinPolqaSfbRecording_cut.wav,3.0
28869711_MinPolqaSfbRecording_cut.wav,3.75
30091868_MinPolqaSfbRecording_cut.wav,3.0
27810870_MinPolqaSfbRecording_cut.wav,4.0
30490029_MinPolqaSfbRecording_cut.wav,3.0
28417259_MinPolqaSfbRecording_cut.wav,4.25
30452381_MinPolqaSfbRecording_cut.wav,2.25
30519572_MinPolqaSfbRecording_cut.wav,3.5
30497681_MinPolqaSfbRecording_cut.wav,4.25
30458587_MinPolqaSfbRecording_cut.wav,4.0
30256178_MinPolqaSfbRecording_cut.wav,2.25
30069539_MinPolqaSfbRecording_cut.wav,3.5
30207182_MinPolqaSfbRecording_cut.wav,3.75
30086313_MinPolqaSfbRecording_cut.wav,3.75
30473572_MinPolqaSfbRecording_cut.wav,3.5
30522945_MinPolqaSfbRecording_cut.wav,3.75
28428764_MinPolqaSfbRecording_cut.wav,4.5
30156989_MinPolqaSfbRecording_cut.wav,3.25
30509059_MinPolqaSfbRecording_cut.wav,2.25
28613989_MinPolqaSfbRecording_cut.wav,4.5
27949611_MinPolqaSfbRecording_cut.wav,3.25
30097780_MinPolqaSfbRecording_cut.wav,3.0
30407978_MinPolqaSfbRecording_cut.wav,2.0
30106865_MinPolqaSfbRecording_cut.wav,3.75
30478987_MinPolqaSfbRecording_cut.wav,3.25
29536228_MinPolqaSfbRecording_cut.wav,1.4
30160606_MinPolqaSfbRecording_cut.wav,3.2
30070743_MinPolqaSfbRecording_cut.wav,3.4
30505777_MinPolqaSfbRecording_cut.wav,2.8
30177436_MinPolqaSfbRecording_cut.wav,3.0
28884368_MinPolqaSfbRecording_cut.wav,4.0
30102858_MinPolqaSfbRecording_cut.wav,4.0
30513738_MinPolqaSfbRecording_cut.wav,2.6
30469075_MinPolqaSfbRecording_cut.wav,4.0
28067455_MinPolqaSfbRecording_cut.wav,4.4
27966930_MinPolqaSfbRecording_cut.wav,4.2
28700649_MinPolqaSfbRecording_cut.wav,4.2
30182744_MinPolqaSfbRecording_cut.wav,3.0
27762707_MinPolqaSfbRecording_cut.wav,4.2
30402633_MinPolqaSfbRecording_cut.wav,3.0
28521923_MinPolqaSfbRecording_cut.wav,3.666666667
30404256_MinPolqaSfbRecording_cut.wav,3.666666667
30504070_MinPolqaSfbRecording_cut.wav,4.333333333
27731156_MinPolqaSfbRecording_cut.wav,4.666666667
30263575_MinPolqaSfbRecording_cut.wav,4.0
30262091_MinPolqaSfbRecording_cut.wav,3.333333333
30140683_MinPolqaSfbRecording_cut.wav,3.666666667
30058545_MinPolqaSfbRecording_cut.wav,2.0
30099079_MinPolqaSfbRecording_cut.wav,4.0
30208184_MinPolqaSfbRecording_cut.wav,3.0
28300065_MinPolqaSfbRecording_cut.wav,4.5
30104572_MinPolqaSfbRecording_cut.wav,2.75
30432726_MinPolqaSfbRecording_cut.wav,2.75
30485280_MinPolqaSfbRecording_cut.wav,3.0
30107322_MinPolqaSfbRecording_cut.wav,3.75
30256176_MinPolqaSfbRecording_cut.wav,3.5
30145534_MinPolqaSfbRecording_cut.wav,2.5
30122448_MinPolqaSfbRecording_cut.wav,3.5
30213988_MinPolqaSfbRecording_cut.wav,2.75
28298457_MinPolqaSfbRecording_cut.wav,3.75
30471322_MinPolqaSfbRecording_cut.wav,3.0
27920508_MinPolqaSfbRecording_cut.wav,4.5
30425330_MinPolqaSfbRecording_cut.wav,2.0
30076011_MinPolqaSfbRecording_cut.wav,3.25
27637826_MinPolqaSfbRecording_cut.wav,4.5
29530560_MinPolqaSfbRecording_cut.wav,3.5
30483473_MinPolqaSfbRecording_cut.wav,4.0
30067540_MinPolqaSfbRecording_cut.wav,3.8
30065770_MinPolqaSfbRecording_cut.wav,2.8
30447003_MinPolqaSfbRecording_cut.wav,2.8
28702135_MinPolqaSfbRecording_cut.wav,4.4
30403753_MinPolqaSfbRecording_cut.wav,2.4
30148724_MinPolqaSfbRecording_cut.wav,2.4
30450468_MinPolqaSfbRecording_cut.wav,4.0
30529864_MinPolqaSfbRecording_cut.wav,2.2
30433368_MinPolqaSfbRecording_cut.wav,3.2
29531241_MinPolqaSfbRecording_cut.wav,3.5
30484422_MinPolqaSfbRecording_cut.wav,2.0
30084897_MinPolqaSfbRecording_cut.wav,2.75
30079443_MinPolqaSfbRecording_cut.wav,4.0
30520101_MinPolqaSfbRecording_cut.wav,2.25
27707064_MinPolqaSfbRecording_cut.wav,4.0
28439346_MinPolqaSfbRecording_cut.wav,4.0
30087546_MinPolqaSfbRecording_cut.wav,2.5
27861934_MinPolqaSfbRecording_cut.wav,4.0
30407886_MinPolqaSfbRecording_cut.wav,3.333333333
30472298_MinPolqaSfbRecording_cut.wav,2.666666667
28941063_MinPolqaSfbRecording_cut.wav,3.333333333
28433485_MinPolqaSfbRecording_cut.wav,3.666666667
30090930_MinPolqaSfbRecording_cut.wav,4.0
30487512_MinPolqaSfbRecording_cut.wav,2.666666667
30193098_MinPolqaSfbRecording_cut.wav,2.666666667
30510090_MinPolqaSfbRecording_cut.wav,3.75
30199859_MinPolqaSfbRecording_cut.wav,3.75
30087361_MinPolqaSfbRecording_cut.wav,2.75
30171342_MinPolqaSfbRecording_cut.wav,3.25
30068473_MinPolqaSfbRecording_cut.wav,2.0
30519786_MinPolqaSfbRecording_cut.wav,2.0
27968756_MinPolqaSfbRecording_cut.wav,4.0
30085792_MinPolqaSfbRecording_cut.wav,3.0
30426599_MinPolqaSfbRecording_cut.wav,2.5
27815365_MinPolqaSfbRecording_cut.wav,4.0
29531890_MinPolqaSfbRecording_cut.wav,2.5
27666523_MinPolqaSfbRecording_cut.wav,3.5
30491680_MinPolqaSfbRecording_cut.wav,2.5
30523786_MinPolqaSfbRecording_cut.wav,2.5
30091400_MinPolqaSfbRecording_cut.wav,3.5
27787357_MinPolqaSfbRecording_cut.wav,3.5
28017567_MinPolqaSfbRecording_cut.wav,4.4
30447006_MinPolqaSfbRecording_cut.wav,2.0
30161722_MinPolqaSfbRecording_cut.wav,3.8
27869278_MinPolqaSfbRecording_cut.wav,4.4
30455350_MinPolqaSfbRecording_cut.wav,3.6
30130192_MinPolqaSfbRecording_cut.wav,1.8
29056373_MinPolqaSfbRecording_cut.wav,4.25
30100234_MinPolqaSfbRecording_cut.wav,3.5
30426189_MinPolqaSfbRecording_cut.wav,3.5
30148096_MinPolqaSfbRecording_cut.wav,2.75
28935382_MinPolqaSfbRecording_cut.wav,4.0
30479041_MinPolqaSfbRecording_cut.wav,2.75
28706852_MinPolqaSfbRecording_cut.wav,4.0
30487051_MinPolqaSfbRecording_cut.wav,3.75
30453039_MinPolqaSfbRecording_cut.wav,3.75
28261900_MinPolqaSfbRecording_cut.wav,3.6
30510886_MinPolqaSfbRecording_cut.wav,2.8
30103684_MinPolqaSfbRecording_cut.wav,2.6
30513556_MinPolqaSfbRecording_cut.wav,3.0
29536278_MinPolqaSfbRecording_cut.wav,2.2
30403809_MinPolqaSfbRecording_cut.wav,3.4
30429520_MinPolqaSfbRecording_cut.wav,3.6
29020067_MinPolqaSfbRecording_cut.wav,3.2
30460806_MinPolqaSfbRecording_cut.wav,3.0
30138836_MinPolqaSfbRecording_cut.wav,3.333333333
30178441_MinPolqaSfbRecording_cut.wav,2.666666667
30104715_MinPolqaSfbRecording_cut.wav,3.333333333
30439413_MinPolqaSfbRecording_cut.wav,3.333333333
27882063_MinPolqaSfbRecording_cut.wav,4.0
30150407_MinPolqaSfbRecording_cut.wav,4.0
30151381_MinPolqaSfbRecording_cut.wav,3.333333333
27698658_MinPolqaSfbRecording_cut.wav,4.0
30410990_MinPolqaSfbRecording_cut.wav,3.0
30490363_MinPolqaSfbRecording_cut.wav,2.75
28779169_MinPolqaSfbRecording_cut.wav,3.0
30528013_MinPolqaSfbRecording_cut.wav,3.25
30161367_MinPolqaSfbRecording_cut.wav,2.5
30488466_MinPolqaSfbRecording_cut.wav,2.75
28495858_MinPolqaSfbRecording_cut.wav,3.0
30150370_MinPolqaSfbRecording_cut.wav,4.25
30250316_MinPolqaSfbRecording_cut.wav,2.75
30072026_MinPolqaSfbRecording_cut.wav,2.6
28020858_MinPolqaSfbRecording_cut.wav,3.8
30489101_MinPolqaSfbRecording_cut.wav,2.0
27632280_MinPolqaSfbRecording_cut.wav,3.8
30163784_MinPolqaSfbRecording_cut.wav,3.4
30430583_MinPolqaSfbRecording_cut.wav,3.2
30466397_MinPolqaSfbRecording_cut.wav,4.0
29011375_MinPolqaSfbRecording_cut.wav,3.8
30408287_MinPolqaSfbRecording_cut.wav,3.8
30206927_MinPolqaSfbRecording_cut.wav,3.0
30202113_MinPolqaSfbRecording_cut.wav,2.4
30529172_MinPolqaSfbRecording_cut.wav,3.8
30183184_MinPolqaSfbRecording_cut.wav,2.2
28926280_MinPolqaSfbRecording_cut.wav,3.8
30446503_MinPolqaSfbRecording_cut.wav,2.6
30162138_MinPolqaSfbRecording_cut.wav,2.4
30156528_MinPolqaSfbRecording_cut.wav,3.0
30091485_MinPolqaSfbRecording_cut.wav,2.75
28879974_MinPolqaSfbRecording_cut.wav,3.75
30164137_MinPolqaSfbRecording_cut.wav,3.75
30210855_MinPolqaSfbRecording_cut.wav,3.25
30091576_MinPolqaSfbRecording_cut.wav,2.25
28774513_MinPolqaSfbRecording_cut.wav,4.0
30081081_MinPolqaSfbRecording_cut.wav,3.0
30429610_MinPolqaSfbRecording_cut.wav,3.5
30483093_MinPolqaSfbRecording_cut.wav,3.25
30260895_MinPolqaSfbRecording_cut.wav,2.25
30445588_MinPolqaSfbRecording_cut.wav,2.5
28628226_MinPolqaSfbRecording_cut.wav,4.0
30145478_MinPolqaSfbRecording_cut.wav,3.5
